No_;Location;Inventory;Saleable qty
005864;120;.000000;.000000
025888;120;.000000;.000000
017840;120;.000000;.000000
003682;120;.000000;.000000
017814;120;.000000;.000000
017312;120;1.000000;1.000000
015619;120;.000000;.000000
022091;120;1.000000;.000000
021292;120;3.000000;3.000000
020343;120;.000000;.000000
027775;120;.000000;.000000
006167;120;.000000;.000000
026669;120;.000000;.000000
002867;120;.000000;.000000
003191;120;.000000;.000000
004458;120;.000000;.000000
007623;120;.000000;.000000
016993;120;1.000000;1.000000
026440;120;.000000;.000000
039129;120;.000000;.000000
002011;120;.000000;.000000
008066;120;.000000;.000000
020920;120;.000000;.000000
012950;120;.000000;.000000
006626;120;.000000;.000000
005691;120;.000000;.000000
034540;120;.000000;.000000
004539;120;.000000;.000000
010330;120;1.000000;1.000000
015680;120;.000000;.000000
027803;120;.000000;.000000
021464;120;.000000;.000000
015363;120;.000000;.000000
022292;120;.000000;.000000
017994;120;.000000;.000000
000778;120;.000000;.000000
006743;120;.000000;.000000
001280;120;.000000;.000000
019391;120;1.000000;1.000000
001096;120;1.000000;1.000000
001654;120;.000000;.000000
034561;120;.000000;.000000
002053;120;.000000;.000000
006526;120;.000000;.000000
002419;120;.000000;.000000
002472;120;2.000000;2.000000
017520;120;.000000;.000000
016973;120;.000000;.000000
002588;120;.000000;.000000
006457;120;.000000;.000000
006518;120;.000000;.000000
015246;120;.000000;.000000
000145;120;.000000;.000000
005213;120;3.000000;3.000000
005738;120;.000000;.000000
025828;120;.000000;.000000
006110;120;.000000;.000000
005231;120;.000000;.000000
005508;120;8.000000;8.000000
015045;120;-2.000000;-2.000000
022374;120;.000000;.000000
005368;120;.000000;.000000
025991;120;.000000;.000000
005253;120;.000000;.000000
002171;120;.000000;.000000
014812;120;.000000;.000000
019878;120;.000000;.000000
002768;120;.000000;.000000
023286;120;-1.000000;-1.000000
000982;120;.000000;.000000
004723;120;.000000;.000000
003826;120;.000000;.000000
001466;120;.000000;-1.000000
000806;120;.000000;.000000
005127;120;.000000;.000000
015532;120;-2.000000;-2.000000
028257;120;.000000;.000000
018435;120;.000000;.000000
004121;120;.000000;.000000
022846;120;.000000;.000000
000863;120;.000000;.000000
034014;120;.000000;.000000
006385;120;.000000;.000000
007373;120;.000000;.000000
008890;120;.000000;.000000
017595;120;.000000;.000000
005749;120;.000000;.000000
021178;120;-.000200;-.000200
017020;120;.000000;.000000
034669;120;6.000000;6.000000
003731;120;.000000;.000000
023240;120;.000000;.000000
008330;120;.000000;.000000
027571;120;.000000;.000000
015632;120;-1.000000;-1.000000
015174;120;3.000000;1.000000
015352;120;.000000;.000000
020112;120;.000000;.000000
015476;120;2.000000;2.000000
013017;120;.000000;.000000
005050;120;.000000;.000000
007918;120;.000000;.000000
002757;120;1.000000;1.000000
007438;120;.000000;.000000
017884;120;.000000;.000000
019280;120;.000000;.000000
003292;120;.000000;.000000
021040;120;.000000;.000000
015467;120;.000000;.000000
022021;120;.000000;.000000
016935;120;.000000;.000000
016713;120;.000000;.000000
017696;120;.000000;.000000
002000;120;.000000;.000000
005049;120;-6.000000;-6.000000
005187;120;.000000;.000000
018094;120;.000000;.000000
018299;120;.000000;.000000
017522;120;.000000;.000000
008888;120;5.000000;5.000000
017258;120;.000000;.000000
015435;120;12.000000;12.000000
008695;120;1.000000;1.000000
016305;120;.000000;.000000
025831;120;-3.000000;-3.000000
001054;120;.000000;.000000
002678;120;.000000;.000000
005112;120;.000000;.000000
000199;120;.000000;.000000
004671;120;.000000;.000000
004210;120;.000000;.000000
027085;120;.000000;.000000
028372;120;.000000;.000000
016312;120;.000000;.000000
025997;120;1.440000;1.440000
024680;120;.000000;.000000
006842;120;-1.000000;-1.000000
002490;120;.000000;.000000
008747;120;.000000;.000000
005539;120;.000000;.000000
008171;120;.000000;.000000
016500;120;.000000;.000000
034028;120;.000000;.000000
039829;120;.000000;.000000
008156;120;.000000;.000000
006499;120;.000000;.000000
007755;120;.000000;.000000
018337;120;.000000;.000000
018006;120;.000000;.000000
001051;120;.000000;.000000
016281;120;.000000;.000000
005555;120;18.000000;18.000000
025683;120;.000000;.000000
006704;120;1.000000;1.000000
017073;120;.000000;.000000
025865;120;.000000;.000000
007025;120;.000000;.000000
024948;120;-1.000000;-1.000000
005005;120;.000000;.000000
015416;120;-11.000000;-11.000000
006945;120;.000000;.000000
005172;120;.000000;.000000
004509;120;.000000;.000000
004981;120;.000000;.000000
003858;120;.000000;.000000
015503;120;-1.000000;-1.000000
004515;120;-4.000000;-4.000000
016082;120;-2.000000;-2.000000
000781;120;.000000;.000000
021477;120;.000000;.000000
028800;120;.000000;.000000
004850;120;.000000;.000000
004702;120;22.000000;22.000000
005441;120;.000000;.000000
027158;120;.000000;.000000
004544;120;.000000;.000000
006393;120;.000000;.000000
030803;120;.000000;.000000
002858;120;.450000;.450000
006737;120;.000000;.000000
005147;120;.000000;.000000
003639;120;-3.000000;-3.000000
021883;120;.000000;.000000
018724;120;.000000;.000000
011046;120;.000000;.000000
036800;120;4.000000;4.000000
008303;120;.000000;.000000
018024;120;.000000;.000000
038486;120;.000000;.000000
015227;120;.000000;.000000
001730;120;1.000000;1.000000
000986;120;.000000;.000000
028893;120;.000000;.000000
001463;120;.000000;.000000
004335;120;.000000;.000000
005755;120;.000000;.000000
017406;120;.000000;.000000
001241;120;.000000;.000000
031180;120;.000000;.000000
017606;120;.000000;.000000
026197;120;.000000;.000000
005754;120;.000000;.000000
022020;120;.000000;.000000
008937;120;1.000000;1.000000
018335;120;-3.000000;-3.000000
023228;120;.000000;.000000
018717;120;-1.000000;-1.000000
004654;120;.000000;.000000
017749;120;.000000;.000000
002529;120;.000000;.000000
002704;120;.000000;.000000
011465;120;.000000;.000000
028105;120;.000000;.000000
015230;120;.000000;.000000
004647;120;.000000;.000000
007033;120;.000000;.000000
016505;120;.000000;.000000
016285;120;.000000;.000000
006693;120;.000000;.000000
006678;120;.000000;.000000
015524;120;.000000;.000000
001757;120;.000000;.000000
015645;120;.000000;.000000
025036;120;.000000;.000000
000103;120;.000000;.000000
021007;120;.000000;.000000
008415;120;.000000;.000000
025790;120;.000000;.000000
017926;120;.000000;.000000
001684;120;.000000;.000000
017744;120;.000000;.000000
006565;120;.000000;.000000
006015;120;-1.000000;-1.000000
015309;120;.000000;.000000
017463;120;.000000;.000000
023277;120;5.000000;5.000000
018342;120;3.000000;3.000000
003727;120;2.000000;2.000000
000038;120;.000000;.000000
005593;120;.000000;.000000
022066;120;.000000;.000000
022092;120;.000000;.000000
017857;120;.000000;.000000
005579;120;.000000;.000000
006131;120;.000000;.000000
006478;120;.000000;.000000
005592;120;.000000;.000000
002058;120;.000000;.000000
027400;120;.000000;.000000
006835;120;-2.000000;-2.000000
006646;120;.000000;.000000
004129;120;12.000000;12.000000
017852;120;.000000;.000000
031081;120;-1.000000;-1.000000
037658;120;.000000;.000000
017574;120;.000000;.000000
016562;120;.000000;.000000
017305;120;.000000;.000000
006595;120;.000000;.000000
025592;120;.000000;.000000
024947;120;.000000;.000000
007703;120;.000000;.000000
039791;120;.000000;.000000
004855;120;10.000000;10.000000
007165;120;.000000;.000000
008036;120;.000000;.000000
005666;120;.000000;.000000
005027;120;.000000;.000000
004118;120;.000000;.000000
017537;120;.000000;.000000
021639;120;.000000;.000000
018591;120;.000000;.000000
017320;120;.000000;.000000
005046;120;.000000;.000000
017528;120;.000000;.000000
017042;120;.000000;.000000
003687;120;1.000000;1.000000
017983;120;.000000;.000000
007074;120;.000000;.000000
019974;120;.000000;.000000
026668;120;.000000;.000000
005176;120;.000000;.000000
036804;120;.000000;.000000
019614;120;.000000;.000000
009588;120;-6.000000;-6.000000
005519;120;.000000;.000000
006677;120;2.000000;2.000000
027422;120;.000000;.000000
001468;120;.000000;.000000
020557;120;1.000000;1.000000
002379;120;.000000;.000000
003484;120;.000000;.000000
028781;120;.000000;.000000
015636;120;-61.900000;-61.900000
003757;120;.000000;.000000
016865;120;.000000;.000000
015407;120;.000000;.000000
021170;120;.000000;.000000
003878;120;.000000;.000000
003814;120;.000000;.000000
008186;120;-1.000000;-1.000000
017624;120;1.000000;1.000000
027545;120;1.000000;1.000000
007349;120;.000000;.000000
002854;120;.000000;.000000
016495;120;.000000;.000000
016588;120;.000000;.000000
024865;120;.000000;.000000
016380;120;.000000;.000000
016774;120;-4.320000;-4.320000
019684;120;.000000;.000000
015232;120;.000000;.000000
002016;120;.000000;.000000
017264;120;.000000;.000000
007315;120;-1.000000;-1.000000
001851;120;-1.000000;-1.000000
005640;120;.000000;.000000
008206;120;.000000;.000000
009004;120;.000000;.000000
003247;120;.000000;.000000
022840;120;.000000;.000000
005524;120;.000000;.000000
016271;120;.000000;.000000
006623;120;.000000;.000000
025848;120;.000000;.000000
008007;120;.000000;.000000
017297;120;.000000;.000000
019259;120;-1.000000;-1.000000
022877;120;-7.000000;-7.000000
002769;120;.000000;.000000
017099;120;.000000;.000000
003039;120;.000000;.000000
008719;120;-1.000000;-1.000000
020731;120;.000000;.000000
015173;120;4.000000;2.000000
003489;120;.000000;.000000
006057;120;.000000;.000000
005149;120;.000000;.000000
020366;120;.000000;.000000
008177;120;1.000000;1.000000
015630;120;33.051000;33.051000
017601;120;.000000;.000000
008636;120;.000000;.000000
028287;120;.000000;.000000
028168;120;.000000;.000000
022105;120;-3.000000;-3.000000
016943;120;.000000;.000000
017660;120;.000000;.000000
003806;120;.000000;.000000
001056;120;.000000;.000000
003091;120;.000000;.000000
006802;120;.000000;.000000
034012;120;.000000;.000000
019664;120;4.000000;4.000000
004626;120;.000000;.000000
036933;120;1.000000;1.000000
042435;120;-1.000000;-1.000000
030938;120;.000000;.000000
025809;120;-1.500000;-1.500000
001371;120;-1.000000;-1.000000
006938;120;.000000;.000000
022302;120;.000000;.000000
000592;120;.000000;.000000
015414;120;.000000;.000000
004424;120;1.000000;.000000
034670;120;8.000000;8.000000
019625;120;1.000000;1.000000
006435;120;.000000;.000000
003974;120;.000000;.000000
001248;120;.000000;.000000
028305;120;-3.000000;-3.000000
025811;120;.000000;.000000
018473;120;-1.000000;-1.000000
002444;120;.000000;.000000
003844;120;.000000;.000000
021200;120;-7.367100;-7.367100
001826;120;.000000;.000000
002988;120;.000000;.000000
000095;120;.000000;.000000
025799;120;.000000;.000000
024965;120;.000000;.000000
001320;120;1.000000;.000000
002485;120;.000000;.000000
002711;120;.000000;.000000
031123;120;.000000;.000000
002977;120;-1.000000;-1.000000
039787;120;.000000;.000000
017904;120;.000000;.000000
000049;120;1.000000;1.000000
017016;120;.000000;.000000
015474;120;5.000000;5.000000
005254;120;.000000;.000000
034672;120;8.000000;8.000000
017890;120;.000000;.000000
001454;120;13.000000;13.000000
020107;120;.000000;.000000
005113;120;.000000;.000000
019642;120;.000000;.000000
021510;120;.000000;.000000
020027;120;.000000;.000000
038482;120;.000000;.000000
017428;120;.000000;.000000
016570;120;.000000;.000000
002876;120;.000000;.000000
005268;120;.000000;.000000
020368;120;-1.000000;-1.000000
031475;120;.000000;.000000
031230;120;15.000000;15.000000
015300;120;.000000;.000000
005618;120;-1.000000;-1.000000
009958;120;.000000;.000000
017677;120;.000000;.000000
017682;120;.000000;.000000
002449;120;4.000000;4.000000
016518;120;.000000;.000000
003096;120;.000000;.000000
006860;120;.000000;.000000
006774;120;.000000;.000000
016310;120;.000000;.000000
034490;120;.000000;.000000
011061;120;-1.000000;-1.000000
026646;120;.000000;.000000
018740;120;2.000000;2.000000
000041;120;.000000;.000000
016384;120;.000000;.000000
001126;120;.000000;.000000
003899;120;.000000;.000000
017811;120;.000000;.000000
009695;120;2.000000;2.000000
017338;120;.000000;.000000
017040;120;.000000;.000000
021495;120;.000000;.000000
016347;120;.000000;.000000
018713;120;-1.000000;-1.000000
011423;120;.000000;.000000
023289;120;.000000;.000000
005453;120;.000000;.000000
034551;120;.520000;.520000
027415;120;.000000;.000000
001209;120;.000000;.000000
028642;120;-1.000000;-1.000000
008332;120;.000000;.000000
002764;120;.000000;.000000
018516;120;.000000;.000000
012535;120;.000000;.000000
006675;120;1.000000;1.000000
007720;120;.000000;.000000
016959;120;-1.000000;-1.000000
000070;120;.000000;.000000
002929;120;64.000000;64.000000
003036;120;.000000;.000000
005589;120;2.000000;2.000000
002403;120;.000000;.000000
003100;120;.000000;.000000
039709;120;.000000;.000000
018093;120;.000000;.000000
015522;120;.000000;.000000
023074;120;6.000000;6.000000
021048;120;.000000;.000000
025616;120;.000000;.000000
016394;120;.000000;.000000
026713;120;5.000000;5.000000
007322;120;20.000000;20.000000
004119;120;.000000;.000000
018634;120;.000000;.000000
015585;120;.000000;.000000
027236;120;.000000;.000000
004659;120;-6.000000;-6.000000
006333;120;.000000;.000000
017046;120;.000000;.000000
015622;120;.000000;.000000
027552;120;.000000;.000000
002856;120;.000000;.000000
006629;120;.000000;.000000
003172;120;.000000;.000000
018441;120;-2.000000;-2.000000
004241;120;.000000;.000000
002504;120;.000000;.000000
021543;120;.000000;.000000
003571;120;8.000000;8.000000
021630;120;8.000000;8.000000
003688;120;.000000;.000000
001711;120;.000000;.000000
008964;120;.000000;.000000
015432;120;-2.000000;-2.000000
020034;120;.000000;.000000
031008;120;.000000;.000000
027756;120;.000000;.000000
005108;120;.000000;.000000
005742;120;.000000;.000000
004743;120;15.000000;15.000000
018652;120;-1.000000;-1.000000
019770;120;.000000;.000000
028312;120;.000000;.000000
025901;120;.000000;.000000
026016;120;-1.000000;-1.000000
016911;120;-1.000000;-1.000000
022047;120;1.000000;1.000000
022054;120;-1.000000;-1.000000
023014;120;.000000;.000000
015269;120;.000000;.000000
003738;120;.000000;.000000
002398;120;.000000;.000000
003692;120;.000000;.000000
017855;120;.000000;.000000
028277;120;.000000;.000000
008612;120;.000000;.000000
000132;120;.000000;.000000
001725;120;-13.000000;-14.000000
005195;120;.000000;.000000
008269;120;.000000;.000000
026139;120;.000000;.000000
005015;120;.000000;.000000
007980;120;.000000;.000000
017483;120;.000000;.000000
017488;120;.000000;.000000
002862;120;.000000;.000000
017004;120;2.000000;2.000000
006633;120;.000000;.000000
003615;120;2.000000;2.000000
017098;120;.000000;.000000
003112;120;.000000;.000000
006898;120;-2.000000;-2.000000
021466;120;.000000;.000000
038492;120;.000000;.000000
001648;120;4.000000;4.000000
006933;120;.000000;.000000
010249;120;.000000;.000000
017549;120;.000000;.000000
015273;120;.000000;.000000
003006;120;-1.000000;-1.000000
025550;120;.000000;.000000
039741;120;.000000;.000000
025544;120;.000000;.000000
005227;120;.000000;.000000
002710;120;.000000;.000000
007704;120;.000000;.000000
016418;120;.000000;.000000
002650;120;.000000;.000000
004291;120;2.000000;2.000000
002575;120;2.000000;2.000000
016324;120;-1.000000;-1.000000
020273;120;.000000;.000000
003491;120;.000000;.000000
001160;120;.000000;.000000
018432;120;3.000000;3.000000
001141;120;1.000000;1.000000
004103;120;.000000;.000000
003679;120;.000000;.000000
016146;120;9.280000;9.280000
006009;120;-1.000000;-1.000000
008847;120;-1.000000;-1.000000
027610;120;.000000;.000000
026709;120;.000000;.000000
016107;120;.000000;.000000
015406;120;-1.000000;-1.000000
006878;120;.000000;.000000
008113;120;.000000;.000000
034407;120;.000000;.000000
029718;120;-1.000000;-1.000000
007605;120;3.000000;3.000000
006384;120;.000000;.000000
020277;120;.000000;.000000
017087;120;.000000;.000000
017430;120;.000000;.000000
003735;120;.000000;.000000
019575;120;.000000;.000000
016272;120;.000000;.000000
000808;120;.000000;.000000
022062;120;.000000;.000000
000966;120;.000000;.000000
031182;120;3.000000;3.000000
002028;120;.000000;.000000
008962;120;.000000;.000000
002115;120;.000000;.000000
002937;120;.000000;.000000
022322;120;.000000;.000000
017848;120;.000000;.000000
015608;120;.000000;.000000
004937;120;.000000;.000000
001290;120;.000000;.000000
005132;120;.000000;.000000
008769;120;.000000;.000000
001981;120;.000000;.000000
004611;120;.000000;.000000
002778;120;.000000;.000000
022255;120;.000000;.000000
005684;120;.000000;.000000
003754;120;.000000;.000000
006127;120;.000000;.000000
001156;120;.000000;.000000
009549;120;.000000;.000000
000927;120;.000000;.000000
005825;120;.000000;.000000
005660;120;.000000;.000000
005577;120;.000000;.000000
017316;120;.000000;.000000
028276;120;.000000;.000000
020887;120;.000000;.000000
020923;120;.000000;.000000
006780;120;21.000000;21.000000
002365;120;.000000;.000000
000843;120;.000000;.000000
014800;120;.000000;.000000
036825;120;.000000;.000000
018573;120;.000000;.000000
028249;120;.000000;.000000
001543;120;.000000;.000000
016258;120;.000000;.000000
018338;120;.000000;.000000
014733;120;-1.000000;-1.000000
001252;120;.000000;.000000
006183;120;.000000;.000000
021485;120;1.000000;1.000000
028478;120;-1.000000;-1.000000
001153;120;.000000;.000000
017062;120;.000000;.000000
016369;120;.000000;.000000
023453;120;.000000;.000000
026107;120;.000000;.000000
020046;120;.000000;.000000
023017;120;.000000;.000000
007970;120;.000000;.000000
016386;120;.000000;.000000
004560;120;.000000;.000000
031411;120;.000000;.000000
031082;120;1.000000;1.000000
015724;120;.000000;.000000
003993;120;-4.000000;-4.000000
020279;120;.000000;.000000
016565;120;.000000;.000000
016557;120;.000000;.000000
001714;120;.000000;.000000
005179;120;.000000;.000000
004589;120;.000000;.000000
016317;120;.000000;.000000
015249;120;5.000000;5.000000
001758;120;-4.000000;-4.000000
015639;120;.000000;.000000
028230;120;.000000;.000000
017809;120;.000000;.000000
009911;120;.000000;.000000
023044;120;1.000000;1.000000
008718;120;.000000;.000000
022882;120;13.000000;12.000000
002535;120;.000000;.000000
001013;120;.000000;.000000
018434;120;.000000;.000000
003561;120;.000000;.000000
010952;120;-1.000000;-1.000000
031128;120;.000000;.000000
003576;120;.000000;.000000
017504;120;.000000;.000000
028799;120;.000000;.000000
004306;120;.000000;.000000
003704;120;.000000;.000000
006484;120;.000000;.000000
006512;120;.000000;.000000
004152;120;.000000;.000000
025709;120;.000000;.000000
