ar;ItemNo;SalesQty;SalesAmountExclVat;SalesAmountInclVat;BF
2022;002914;-1.000000;-399.200000;-499.000000;-282.720000
2022;000268;3.000000;120.000000;150.000000;-370.050000
2022;008212;799.000000;31166.710000;38958.387500;17728.290000
2020;026716;1.000000;8.800000;11.000000;3.200000
2021;002709;73.000000;5586.570000;6983.212500;2315.440000
2022;005704;130.000000;5412.800000;6766.000000;1336.000000
2021;026651;1.000000;119.200000;149.000000;41.920000
2023;038477;5.000000;2812.000000;3515.000000;1097.140000
2021;015494;9.000000;1312.000000;1640.000000;433.200000
2023;031326;176.000000;97071.610000;121339.512500;6474.450000
2022;004137;826.000000;32551.340000;40689.175000;11649.060000
2021;026321;110.000000;33177.600000;41472.000000;12607.600000
2022;034020;7.000000;662.400000;828.000000;292.080000
2020;020922;5.000000;90.400000;113.000000;33.280000
2022;022093;31.000000;24358.400000;30448.000000;2542.840000
2023;047104;6.000000;379.200000;474.000000;167.160000
2021;026440;153.000000;4617.300000;5771.625000;1382.100000
2021;019503;2.000000;497.600000;622.000000;-28.200000
2024;044888;1.000000;79.200000;99.000000;32.800000
2024;008301;24.000000;556.800000;696.000000;267.060000
2022;003740;4.000000;220.800000;276.000000;62.850000
2020;022087;27.000000;164033.600000;205042.000000;4555.680000
2023;041077;15.000000;51089.600000;63862.000000;4892.600000
2023;005651;24.000000;2284.800000;2856.000000;1226.880000
2023;048867;1.000000;143.200000;179.000000;57.470000
2022;022227;149.500000;5287.120000;6608.900000;2928.010000
2021;004161;150.000000;2659.440000;3324.300000;974.460000
2020;006988;6.000000;11196.800000;13996.000000;3213.440000
2024;044857;15.000000;4788.000000;5985.000000;278.800000
2022;026656;13.000000;39880.800000;49851.000000;13575.840000
2023;008349;109.000000;5115.200000;6394.000000;2743.060000
2021;015260;6.000000;684.000000;855.000000;225.240000
2022;025432;15.000000;20196.000000;25245.000000;-1575.310000
2020;003071;23.000000;762.400000;953.000000;35.520000
2023;006910;11.000000;27871.200000;34839.000000;4839.400000
2023;043355;8.000000;592.000000;740.000000;324.580000
2022;038482;149.000000;3032.800000;3791.000000;1038.120000
2022;002076;423.000000;45179.200000;56474.000000;9583.230000
2024;042903;1.000000;815.200000;1019.000000;387.160000
2024;018512;6.000000;475.200000;594.000000;173.340000
2023;031230;10.000000;3990.400000;4988.000000;818.920000
2024;048846;4.000000;486.400000;608.000000;159.520000
2021;027789;23.000000;17286.750000;21608.437500;5298.230000
2024;028424;2.000000;526.400000;658.000000;213.360000
2020;002651;21.000000;12528.800000;15661.000000;4429.900000
2024;024870;2.000000;206.400000;258.000000;71.840000
2020;004277;2.000000;78.400000;98.000000;34.570000
2020;019293;4.000000;190.400000;238.000000;71.690000
2023;027569;7.000000;2195.200000;2744.000000;1628.620000
2022;034052;6.000000;1531.200000;1914.000000;521.610000
2021;018741;51.000000;112795.200000;140994.000000;25210.080000
2020;006975;276.000000;43361.080000;54201.350000;27460.440000
2023;026172;1213.966000;505760.510000;632200.637500;109344.840000
2022;003696;14.000000;2324.800000;2906.000000;1139.340000
2023;025592;55.000000;23436.000000;29295.000000;8805.450000
2022;001968;2085.294000;680934.560000;851168.200000;79558.840000
2023;015665;283.000000;152616.110000;190770.137500;81699.510000
2022;027015;5.000000;756.000000;945.000000;162.400000
2022;025816;3.000000;141.600000;177.000000;40.680000
2023;019489;11.000000;607.200000;759.000000;238.490000
2023;004142;4.000000;308.800000;386.000000;99.260000
2021;001403;77.000000;2303.200000;2879.000000;1238.480000
2022;002814;241.840000;75564.920000;94456.150000;30810.060000
2021;000426;86.000000;1995.200000;2494.000000;562.000000
2023;045281;29.000000;53266.400000;66583.000000;4555.680000
2020;016054;36.000000;3396.000000;4245.000000;1317.000000
2021;039041;6.000000;1915.200000;2394.000000;37.440000
2020;020754;27.000000;2758.400000;3448.000000;1233.920000
2024;020897;1.000000;32.800000;41.000000;16.000000
2022;020499;7.000000;132.800000;166.000000;16.600000
2020;019637;569.000000;69882.830000;87353.537500;24745.510000
2021;021036;65.520000;47845.560000;59806.950000;26270.610000
2023;024989;31.000000;269.600000;337.000000;26.560000
2023;038434;3.000000;621.600000;777.000000;226.020000
2024;006835;5.000000;10984.000000;13730.000000;683.200000
2021;021231;5.000000;295.200000;369.000000;43.200000
2022;025914;310.000000;159537.260000;199421.575000;70666.700000
2023;006155;27.000000;6419.200000;8024.000000;2587.090000
2022;040470;1.000000;1695.200000;2119.000000;441.200000
2022;039619;43.000000;40067.200000;50084.000000;10847.200000
2021;001966;3088.378000;858387.800000;1072984.750000;77631.910000
2020;007737;4.000000;37.280000;46.600000;2.400000
2024;021294;5.000000;1396.000000;1745.000000;-566.720000
2021;018590;2.000000;186.400000;233.000000;58.720000
2020;003414;32.000000;4339.200000;5424.000000;1604.160000
2024;021672;1.000000;103.200000;129.000000;40.890000
2021;004199;14.000000;14868.800000;18586.000000;2322.200000
2023;028108;44.000000;463.200000;579.000000;259.040000
2024;018647;20.000000;37488.800000;46861.000000;-1394.400000
2020;009932;1.000000;55.200000;69.000000;55.200000
2020;004099;28.000000;2097.600000;2622.000000;545.280000
2020;008682;365.000000;701431.200000;876789.000000;88231.200000
2024;022848;3.000000;237.600000;297.000000;70.560000
2020;028187;2.000000;56.000000;70.000000;35.840000
2022;023210;4.000000;1564.800000;1956.000000;328.320000
2023;021624;1.000000;111.200000;139.000000;13.760000
2021;015221;18.000000;2145.600000;2682.000000;324.220000
2024;015504;7.000000;421.600000;527.000000;137.540000
2021;006656;41.310000;9077.830000;11347.287500;3056.740000
2023;040999;8.000000;1358.400000;1698.000000;250.880000
2024;027336;2.000000;134.400000;168.000000;45.240000
2023;022097;.000000;.000000;.000000;.000000
2021;019411;9.000000;410.400000;513.000000;-5.400000
2022;027520;15.000000;24666.400000;30833.000000;5218.540000
2022;028836;14.000000;9079.200000;11349.000000;4660.260000
2022;003898;2.000000;4238.400000;5298.000000;2099.760000
2021;012053;20.000000;2521.600000;3152.000000;844.930000
2021;019704;6.000000;619.200000;774.000000;267.300000
2020;019718;11.000000;871.200000;1089.000000;125.490000
2024;016600;-.743000;-474.930000;-593.662500;-138.800000
2022;006878;9.000000;1384.800000;1731.000000;796.200000
2022;004513;76.000000;7875.200000;9844.000000;1319.800000
2022;028205;6.000000;757.120000;946.400000;394.840000
2020;008925;510.000000;90466.230000;113082.787500;22535.060000
2023;001343;16.000000;1896.000000;2370.000000;494.460000
2021;026101;17.000000;1482.400000;1853.000000;494.020000
2022;000146;487.520000;47379.090000;59223.862500;718.540000
2023;026235;26.000000;64980.800000;81226.000000;7983.040000
2022;007986;59.000000;13993.200000;17491.500000;7010.740000
2022;022146;2.000000;734.400000;918.000000;271.230000
2021;019789;27.000000;4002.400000;5003.000000;1604.180000
2020;017706;1.000000;55.200000;69.000000;13.400000
2020;024873;33.000000;33718.560000;42148.200000;13225.920000
2023;027776;17.000000;6323.200000;7904.000000;2211.040000
2020;007726;23.000000;872.800000;1091.000000;450.220000
2021;019419;2.000000;270.400000;338.000000;96.600000
2020;002248;12.000000;2696.000000;3370.000000;1232.120000
2024;002792;6.000000;427.200000;534.000000;281.040000
2021;008278;396.000000;9107.000000;11383.750000;6057.800000
2020;006142;56.000000;2302.400000;2878.000000;1168.420000
2020;026122;14.000000;772.800000;966.000000;274.620000
2021;018638;7.000000;565.600000;707.000000;76.650000
2021;004663;106.000000;4984.000000;6230.000000;2728.320000
2023;006501;1.000000;111.200000;139.000000;51.740000
2021;028889;3.000000;1197.600000;1497.000000;482.340000
2024;008285;1.000000;79.200000;99.000000;20.850000
2023;003858;3.000000;1149.600000;1437.000000;332.220000
2023;042485;11.000000;783.200000;979.000000;319.220000
2022;027448;98.000000;4851.200000;6064.000000;918.110000
2024;039138;2.000000;958.400000;1198.000000;315.760000
2023;003626;15.000000;15390.400000;19238.000000;-3009.200000
2022;018556;68.130000;81792.150000;102240.187500;38414.300000
2022;034437;2.000000;4304.000000;5380.000000;724.480000
2022;031430;4.000000;412.800000;516.000000;160.400000
2020;006164;3.000000;333.600000;417.000000;177.840000
2021;004797;23.000000;3200.800000;4001.000000;1332.800000
2020;005782;91.020000;26096.560000;32620.700000;7157.270000
2020;008958;230.000000;22840.880000;28551.100000;7546.000000
2020;002655;23.000000;8342.400000;10428.000000;3433.810000
2022;038377;5.000000;15960.000000;19950.000000;5018.500000
2021;021177;12.000000;7173.600000;8967.000000;1516.480000
2023;006091;62.000000;9683.350000;12104.187500;4106.530000
2024;002002;3.000000;597.600000;747.000000;240.060000
2020;002881;217.890000;59658.670000;74573.337500;19222.980000
2021;026065;247.000000;59884.000000;74855.000000;4227.490000
2022;021034;40.860000;38223.740000;47779.675000;19065.170000
2021;030859;27.000000;5378.400000;6723.000000;2639.600000
2021;026467;53.000000;1526.990000;1908.737500;-157.880000
2022;041265;24.000000;7580.800000;9476.000000;2683.360000
2024;005705;4.000000;348.800000;436.000000;61.120000
2024;041070;1.000000;21.600000;27.000000;10.200000
2024;023249;4.000000;188.800000;236.000000;91.360000
2022;030837;19.000000;6651.090000;8313.862500;1887.300000
2021;026158;2.000000;174.400000;218.000000;68.380000
2021;030922;2.000000;1144.000000;1430.000000;527.240000
2020;005039;99.000000;21432.200000;26790.250000;8580.920000
2022;026386;9.000000;1720.800000;2151.000000;-520.110000
2022;038357;49.000000;10912.800000;13641.000000;3515.340000
2021;023238;152.000000;6837.600000;8547.000000;2411.360000
2021;021513;4.000000;540.800000;676.000000;226.080000
2021;028253;68.000000;3663.200000;4579.000000;2265.440000
2023;021893;58.000000;5249.600000;6562.000000;1841.480000
2021;022073;23.000000;34089.600000;42612.000000;6689.920000
2022;016134;.000000;.000000;.000000;.000000
2023;012134;6.000000;1285.600000;1607.000000;-89.360000
2020;024669;33.000000;2303.200000;2879.000000;890.880000
2020;004167;23.000000;2285.600000;2857.000000;748.020000
2021;023270;18.000000;406.400000;508.000000;116.440000
2020;000840;2.000000;1118.400000;1398.000000;472.580000
2021;028126;10.000000;152.000000;190.000000;118.400000
2021;020009;232.000000;3057.600000;3822.000000;1702.720000
2022;021015;46.000000;3112.000000;3890.000000;829.720000
2024;006110;5.000000;140.000000;175.000000;54.500000
2020;004157;7.000000;6954.400000;8693.000000;2105.600000
2023;019982;10.000000;1675.600000;2094.500000;-601.500000
2023;038358;13.000000;1101.600000;1377.000000;345.780000
2020;025443;43.000000;19320.800000;24151.000000;5215.940000
2021;003882;57.000000;8970.400000;11213.000000;3326.740000
2022;034397;25.000000;12092.800000;15116.000000;3389.060000
2020;020537;7.000000;162.400000;203.000000;87.910000
2024;031060;8.000000;185.600000;232.000000;53.910000
2020;017011;22.000000;32795.200000;40994.000000;8524.800000
2021;025758;168.000000;5161.160000;6451.450000;2202.680000
2023;025595;113.000000;92033.520000;115041.900000;-1844.340000
2021;004630;476.000000;31960.000000;39950.000000;4190.160000
2023;028266;8.000000;396.800000;496.000000;188.000000
2020;018657;16.000000;12027.200000;15034.000000;-651.970000
2022;021933;1434.000000;115330.900000;144163.625000;45592.180000
2023;031125;5784.000000;661148.720000;826435.900000;-219284.040000
2022;015147;6.000000;331.200000;414.000000;130.800000
2022;038350;5.000000;9120.800000;11401.000000;-169.060000
2021;003479;3.000000;6096.800000;7621.000000;6096.800000
2021;006023;15.000000;1567.300000;1959.125000;729.300000
2023;022421;400.000000;528094.510000;660118.137500;38279.280000
2024;034712;4.000000;2748.800000;3436.000000;1217.000000
2021;007014;16.000000;1827.200000;2284.000000;1084.640000
2022;025453;41.000000;17517.600000;21897.000000;963.420000
2021;022450;48.000000;4953.600000;6192.000000;1889.280000
2024;023992;12.000000;6230.400000;7788.000000;1873.440000
2024;040636;3.000000;765.600000;957.000000;156.840000
2023;046761;5.000000;4485.600000;5607.000000;1547.800000
2021;015227;49.000000;4574.400000;5718.000000;1314.890000
2024;026083;5.000000;716.000000;895.000000;122.380000
2023;042393;37.000000;5269.600000;6587.000000;1621.030000
2020;021642;.000000;.000000;.000000;.000000
2022;042681;1.000000;55.200000;69.000000;23.900000
2024;002886;19.440000;19703.640000;24629.550000;4301.740000
2023;022133;15.000000;3588.000000;4485.000000;1063.990000
2021;006593;2.880000;256.900000;321.125000;-220.490000
2022;021974;65.000000;2618.400000;3273.000000;1506.900000
2022;027349;82.000000;17194.400000;21493.000000;3852.530000
2022;020069;26.000000;5808.800000;7261.000000;2032.240000
2022;002407;66.000000;5179.200000;6474.000000;1394.240000
2024;022165;1.000000;55.200000;69.000000;19.940000
2023;020992;39.000000;1488.000000;1860.000000;534.480000
2020;021289;39.000000;5492.160000;6865.200000;600.000000
2021;018482;22.000000;1736.000000;2170.000000;103.380000
2021;026654;16.000000;31682.400000;39603.000000;10005.920000
2023;025994;22.700000;25713.980000;32142.475000;8809.160000
2024;042951;18.000000;5385.600000;6732.000000;-1859.760000
2023;004096;34.000000;2142.400000;2678.000000;743.040000
2021;006159;90.000000;4917.600000;6147.000000;2396.400000
2023;028160;12.000000;468.000000;585.000000;158.280000
2020;001995;130.000000;20034.510000;25043.137500;7139.670000
2021;026501;2.000000;18240.000000;22800.000000;1720.200000
2021;000585;6.000000;187.200000;234.000000;-4.980000
2020;003444;15.000000;8771.200000;10964.000000;1224.640000
2021;020757;26.000000;3900.000000;4875.000000;1411.000000
2021;021579;64.000000;1972.000000;2465.000000;1001.800000
2021;001819;.000000;.000000;.000000;.000000
2023;022997;90.000000;18284.880000;22856.100000;5152.080000
2024;005834;2.000000;1278.400000;1598.000000;410.720000
2021;004452;113.000000;115010.400000;143763.000000;28954.120000
2022;008017;1498.000000;101092.970000;126366.212500;28681.750000
2021;025773;935.560000;92710.100000;115887.625000;-19735.800000
2022;003687;270.000000;43131.200000;53914.000000;9996.680000
2022;031453;64.000000;4920.800000;6151.000000;2288.420000
2022;023240;98.000000;5348.000000;6685.000000;2398.560000
2021;005599;98.000000;14443.200000;18054.000000;5384.640000
2023;026978;14.000000;26868.800000;33586.000000;-10731.000000
2023;020929;8.000000;120.000000;150.000000;-102.720000
2022;042272;13.000000;2179.880000;2724.850000;1139.360000
2020;012700;7.000000;3634.400000;4543.000000;2294.600000
2020;008790;61.000000;20872.000000;26090.000000;1834.190000
2022;018399;6.000000;1675.200000;2094.000000;351.360000
2022;006373;112.000000;7108.800000;8886.000000;3081.390000
2021;025965;30.000000;1896.000000;2370.000000;975.360000
2022;031081;99.000000;2353.370000;2941.712500;1475.450000
2021;018476;14.000000;430.400000;538.000000;92.860000
2022;031347;110.000000;7664.000000;9580.000000;1971.200000
2020;008095;52.000000;790.400000;988.000000;266.240000
2022;028446;27.000000;4271.200000;5339.000000;1665.680000
2021;021483;105.000000;402174.480000;502718.100000;128748.880000
2022;004981;43.000000;12373.600000;15467.000000;2440.600000
2021;021570;36.000000;316.800000;396.000000;126.500000
2024;018563;6.000000;1288.000000;1610.000000;-257.120000
2024;022070;.000000;.000000;.000000;.000000
2022;007385;63.000000;6063.620000;7579.525000;2288.100000
2023;048948;1.000000;1087.200000;1359.000000;322.400000
2021;017262;1.000000;60.000000;75.000000;7.200000
2021;005661;73.000000;7398.400000;9248.000000;3120.000000
2021;005306;1.000000;16.000000;20.000000;16.000000
2022;022553;3.000000;48.000000;60.000000;-156.330000
2023;020318;83.000000;381379.600000;476724.500000;65805.080000
2023;000311;8.000000;260.800000;326.000000;95.120000
2021;006980;33.000000;64035.200000;80044.000000;17113.920000
2023;027151;7.000000;5108.570000;6385.712500;1575.210000
2023;031208;87.000000;4106.060000;5132.575000;1779.180000
2023;034645;2.000000;6158.400000;7698.000000;1295.680000
2024;041212;4.000000;34490.400000;43113.000000;-2408.680000
2022;002216;18.000000;4787.810000;5984.762500;1906.140000
2024;026714;6.000000;571.200000;714.000000;85.420000
2023;042882;17.000000;1346.400000;1683.000000;616.760000
2021;017567;12.000000;385.600000;482.000000;-139.750000
2020;021991;86.000000;1194.400000;1493.000000;739.620000
2021;003047;28.000000;18084.160000;22605.200000;4160.320000
2023;002434;2.000000;479.200000;599.000000;-76.300000
2020;008757;9.000000;9029.200000;11286.500000;-2240.240000
2020;028167;3.000000;165.600000;207.000000;123.040000
