Produktnummer;Lev.prono;Strekkode;Beskrivelse;Sortimentskode;Skien;Porsgrunn;Kristiansand;Tonsberg;Arendal;Sandefjord;Larvik;Stock
570.11;570.11;230021061944;MFH xxISSKRAPE 32CM;UT;.000000;21.000000;.000000;.000000;.000000;.000000;NULL;NULL
5704550000040;5704550000040;5704550000040;WETLOOK IMPRÆGNERING 1 LITER;HL;1.000000;1.000000;6.000000;3.000000;.000000;8.000000;.000000;NULL
5704550000057;5704550000057;5704550000057;DAGLIG RENGJØRING 1 LITER;HL;1.000000;.000000;16.000000;9.000000;4.000000;8.000000;9.000000;NULL
5704550000200;5704550000200;5704550000200;AKTIV FLIS OG BETONG IMPREGNERING 2,5 LITER;HL;-1.000000;8.000000;4.000000;29.000000;4.000000;28.000000;5.000000;NULL
5704550000231;5704550000231;5704550000231;NEUTRAL IMPREGNERING SØLV 0,5 LITER;HL;4.000000;4.000000;10.000000;5.000000;8.000000;21.000000;3.000000;NULL
5704550000279;5704550000279;5704550000279;STONETREATMENT xxDAGLIG RENGØRING 2,5 LITER;UT;6.000000;3.000000;3.000000;-2.000000;1.000000;2.000000;4.000000;NULL
5704550000316;5704550000316;5704550000316;FLISERENS 2,5 LITER;HL;3.000000;5.000000;3.000000;31.000000;17.000000;35.000000;5.000000;NULL
5705150238352;5705150238352;5705150238352;KOBBERRØR HARD 15 X 1,0 MM X 1 MTR.;BL;9.000000;.000000;.000000;-1.000000;5.000000;5.000000;3.000000;NULL
5705154115840;5705154115840;5705154115840;TILSLUTNINGSRØR PP 1 1/2-40MM;BL;21.000000;NULL;.000000;.000000;NULL;4.000000;NULL;NULL
5705154175479;5705154175479;5705154175479;FIX-PRO PRK OVERGANG NP 20MMX1/2";TS;8.000000;NULL;NULL;NULL;2.000000;4.000000;.000000;NULL
5705154175523;5705154175523;5705154175523;FIX-PRO PRK OVERGANG NP 25MMX3/4";TS;2.000000;NULL;NULL;NULL;2.000000;4.000000;5.000000;NULL
5705154175530;5705154175530;5705154175530;FIX-PRO PRK OVERGANG MF 25MMX1";TS;3.000000;NULL;NULL;NULL;5.000000;5.000000;5.000000;NULL
5705154175561;5705154175561;5705154175561;FIX-PRO PRK TRYKSKRUE 25MM;TS;1.000000;NULL;NULL;NULL;5.000000;4.000000;5.000000;NULL
5705154175585;5705154175585;5705154175585;FIX-PRO PRK OVERGANG NP 32MMX1";TS;2.000000;NULL;NULL;NULL;8.000000;3.000000;3.000000;NULL
5705154175707;5705154175707;5705154175707;FIX-PRO PRK VINKEL 20MM;TS;-2.000000;NULL;NULL;NULL;5.000000;5.000000;4.000000;NULL
5705154175745;5705154175745;5705154175745;FIX-PRO TA PRK OVERGANG NP 25MMX1";TS;3.000000;NULL;NULL;NULL;NULL;5.000000;5.000000;NULL
5778;5778;8412497057788;LOP xxTOALETTSETE CARS DISNEY;UT;NULL;.000000;NULL;.000000;.000000;.000000;NULL;NULL
5804307;5804307;7311490017021;JOR JORDAN UTENDØRSRULL SETT 7 CM;HL;.000000;6.000000;.000000;1.000000;.000000;10.000000;15.000000;NULL
58502;58502;5708614585023;MIL xxWORK-IT STÅLREOL M/5 HYLLER 175KG;UT;.000000;.000000;.000000;-2.000000;.000000;.000000;.000000;NULL
58700;58700;5708614587003;MIL xxTELESKOPSTIGE 3.2 METER - 10 TRINN;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
58820;58820;5708614588208;MIL WORK-IT TRANSPORTBRETT 60X30CM M/4 HJUL INNTIL 200KG;TS;-6.000000;NULL;.000000;.000000;3.000000;-1.000000;.000000;NULL
58822;58822;5708614588222;MIL xxWORK-IT TRANSPORTBRETT 60X30CM M/4 HJUL INNTIL 400KG;UT;.000000;-1.000000;.000000;.000000;.000000;.000000;.000000;NULL
997309;997309;7021989973096;MÅN xxSG GYRO DIMTOWARM DOWNLIGHT 6W LED 2000-2800K BST STÅL;UT;.000000;-1.000000;.000000;.000000;.000000;.000000;.000000;NULL
997310;997310;7021989973102;MÅN xxSG JUNISTAR EXCLUSIVE DOWNLIGHT 10W LED 2700K BST STÅL;UT;.000000;NULL;.000000;.000000;4.000000;5.000000;8.000000;NULL
997816;997816;7021989978169;MÅN xxSG CON TAKSPOTTER 3X6W LED 230V BØRSTET STÅL;UT;-1.000000;NULL;2.000000;.000000;.000000;.000000;-1.000000;NULL
9M68S101;9M68S101;4051202033705;TIM V&B SUBWAY VER.2 TOALETTSETE M/S-C OG Q-R;HL;1.000000;2.000000;2.000000;2.000000;7.000000;6.000000;4.000000;NULL
A00130101;A00130101;4006956951140;LOP ASSISTENT BADEKARSGREP HVIT 30CM;BL;9.000000;4.000000;2.000000;5.000000;8.000000;1.000000;.000000;NULL
a1241;a1241;7072742003215;CELESTE HÅNDTAK 1 TIL DUSJKABINETT;HL;5.000000;-2.000000;8.000000;11.000000;13.000000;5.000000;2.000000;NULL
a1268;a1268;7072742009347;CELESTE MAGNETLIST 6 MM, SORT;HL;2.000000;3.000000;4.000000;10.000000;12.000000;4.000000;2.000000;NULL
a1299;a1299;7072742008777;CELESTE AVLØPSSETT FOR BADEKAR;HL;10.000000;-1.000000;7.000000;5.000000;4.000000;3.000000;3.000000;NULL
A227YTL;A227YTL;7072742008982;CELESTE NAPOLI KJØKKENKUM VENSTRE;HL;3.000000;1.000000;2.000000;2.000000;1.000000;1.000000;4.000000;NULL
A227YTR;A227YTR;7072742008999;CELESTE NAPOLI KJØKKENKUM HØYRE;HL;3.000000;.000000;1.000000;2.000000;3.000000;4.000000;1.000000;NULL
A32799C000;A32799C000;8433291100951;ROCA VICTORIA N SERVANT 80X46CM, HVIT;UT;NULL;NULL;1.000000;NULL;.000000;.000000;NULL;NULL
A34H478000;A34H478000;8433290348248;DAU xxROCA GAP DESIGN VEGGSKÅL INKL. SETE;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
A4291200;A4291200;4051202293147;TIM xxV&B MORE TO SEE 14 SPEIL M/LED & DIMMING 120X75 CM;UT;NULL;NULL;.000000;.000000;.000000;.000000;.000000;NULL
A71010PN;A71010PN;4051202272135;TIM xxV&B SUBWAY 2.0 ALM IMPRESSO HØYSKAP M/2 DØRER HØYRE;UT;NULL;NULL;NULL;.000000;.000000;.000000;.000000;NULL
A7509YJ;A7509YJ;7072742009033;CELESTE FIRENZE M55 KJØKKENKUM;HL;2.000000;.000000;1.000000;.000000;4.000000;4.000000;1.000000;NULL
A-80896;A-80896;88381140799;MAK xxMAKITA SLIPESKIVE TIL METALL 230X6.0;UT;NULL;NULL;4.000000;8.000000;1.000000;4.000000;NULL;NULL
A-85737;A-85737;88381149570;MAK xxMAKITA STIKKSAGBLAD 52MM B22;UT;NULL;NULL;7.000000;5.000000;9.000000;3.000000;3.000000;NULL
A90910FP;A90910FP;4051202281885;TIM xxV&B SUBWAY XXL GLOSSY GRAY SKAP 60 CM M/2 SKUFFER;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
A91510DH;A91510DH;4051202269791;TIM xxV&B SUBWAY XXL GLOSSY WHITE SKAP 100 CM M/2 SKUFFER;UT;.000000;.000000;.000000;.000000;.000000;1.000000;.000000;NULL
A91510PN;A91510PN;4051202269630;TIM xxV&B SUBWAY XXL ALM IMPRESSO SKAP 100 CM M/2 SKUFFER;UT;NULL;NULL;.000000;.000000;.000000;.000000;.000000;NULL
A91610DH;A91610DH;4051202269739;TIM xxV&B SUBWAY XXL GLOSSY WHITE SKAP 130 CM M/4 SKUFFER;UT;.000000;NULL;.000000;.000000;.000000;.000000;.000000;NULL
AB60;AB61;230021059910;SMA GRANITT ABSOLUTE BLACK 30,5X61;HL;37.000000;.000000;.000000;11.156000;15.624000;.000000;.000000;.000000
ACBOCAM;ELM.AC.BO.LI;230021012038;ELM xxACANTO BONE LISTELO 2,5X20;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
ACMA;ELM.AC.MA.2030;230021011727;ELM xxACANTO MARENGO 20X30;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;.000000
ACPELIG;ELM.AC.GR.LI;230021011802;ELM xxACANTO GRIS LISTELLO 7X20;UT;.000000;.000000;.000000;.000000;.000000;.000000;NULL;NULL
AEPW125;AEPW125;4054963001860;ASK xxRUNDKANTENPROFIL TREVEIS HJØRNE HVIT PVC 12.5 MM;UT;NULL;NULL;NULL;.000000;NULL;NULL;.000000;NULL
AEZH100;AEZH100;4054963002881;ASK xxRUNDKANTENPROFIL TREVEIS HJØRNE SHINY KROM ALU. 10 MM;UT;NULL;.000000;NULL;.000000;.000000;.000000;.000000;NULL
AG30;9700102;196;CAS ARDESIA - GRIGIO 30X30;IT;30.150000;.000000;51.480000;65.520000;28.080000;53.820000;51.480000;168.480000
AGGA;9706902;1306;CAS ARDESIA - GRIGIO GRADONE ANGOLARE 30X30;HL;30.000000;.000000;4.000000;10.000000;.000000;6.000000;NULL;NULL
AN30;9700103;195;CAS ARDESIA - NERO 30X30;IT;42.030000;45.630000;108.810000;40.950000;80.730000;76.635000;15.210000;112.320000
ANGR30;9706803;353;CAS ARDESIA - NERO GRADONE 30X30;HL;10.000000;.000000;1.000000;9.000000;3.000000;3.000000;NULL;NULL
APNF14NRD;APNF14NRD;5603687900516;DAU xxFRONTPANEL TIL LAUFEN STÅLBADEKAR 140;UT;.000000;.000000;.000000;.000000;.000000;.000000;1.000000;NULL
ARK30;9700127;230021013196;CAS GRANITO - ARKANSAS 30X30;IT;58.500000;7.020000;45.630000;71.370000;14.040000;74.880000;52.650000;617.760000
A00400101;A00400101;4006956951171;LOP xxASSISTENT SETE TIL BADEKAR JUSTERBART;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
A0071001;A0071001;4006956951256;LOP xxASSISTENT TOALETT FORHØYER MED LOKK 10CM;UT;.000000;.000000;.000000;.000000;.000000;NULL;.000000;NULL
a1247;a1247;7072742005691;CELESTE HÅNDTAK 1 TIL DUSJHJØRNE;HL;3.000000;2.000000;1.000000;3.000000;5.000000;3.000000;2.000000;NULL
A1325;A1325;7072742011456;CELESTE HW SUBBELIST TIL DUSJHJØRNE SORT;HL;10.000000;.000000;5.000000;NULL;NULL;5.000000;3.000000;NULL
A150YTL;A150YTL;7072742009002;CELESTE TORINO KJØKKENKUM VENSTRE;HL;3.000000;.000000;1.000000;.000000;3.000000;2.000000;1.000000;NULL
A2000000;A2000000;400695606714;LOP xxASSISTENT FIX & CLEAN LIM SYSTEM;UT;.000000;.000000;.000000;.000000;NULL;.000000;.000000;NULL
A32599400;A32599400;8433291220444;DAU xxROCA DEBBA SERVANT 60CM;UT;.000000;2.000000;.000000;.000000;.000000;1.000000;.000000;NULL
A346197000;A346197000;8433290662221;DAU ROCA ADELE VEGGSKÅL;HL;.000000;2.000000;3.000000;6.000000;4.000000;3.000000;5.000000;NULL
A346198000;A346198000;8433290662238;ROCA xxADELE VEGGSKÅL RIMLESS 180MM BOLTAVSTAND;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
A346477000;A346477003;8414329151848;DAU xxROCA GAP DESIGN HENGESKÅL;UT;.000000;.000000;1.000000;.000000;.000000;.000000;.000000;NULL
A70910PN;A70910PN;4051202272265;TIM xxV&B SUBWAY 2.0 ALM IMPRESSO HØYSKAP M/2 DØRER VENSTRE;UT;.000000;NULL;NULL;NULL;.000000;.000000;NULL;NULL
A7201YTJR;A7201YTJR;7072742009057;CELESTE FIRENZE M86 KJØKKENKUM;HL;3.000000;.000000;.000000;1.000000;2.000000;1.000000;2.000000;NULL
A801472004;A801472004;8414329149395;DAU xxROCA GAP TOALETTSETE HVIT M/SOFT CLOSE;UT;-1.000000;.000000;.000000;-1.000000;.000000;.000000;-1.000000;NULL
A801B7221U;A801B7221U;8433290690859;DAU ROCA VICTOIRA TOALETTSETE M/SOFTCLOSE OG QUICKRELEASE;HL;5.000000;.000000;6.000000;.000000;5.000000;8.000000;3.000000;NULL
A-80640;A-80640;88381139151;MAK xxMAKITA SLIPESKIVE TIL METALL 115X6.0;UT;NULL;NULL;.000000;NULL;4.000000;2.000000;NULL;NULL
A-86898;A-86898;88381151740;MAK xxMAKITA STIKKSAGBLAD-SETT 10 STK;UT;.000000;NULL;-1.000000;.000000;-3.000000;.000000;.000000;NULL
A90910DH;A90910DH;4051202281847;TIM xxV&B SUBWAY XXL GLOSSY WHITE SKAP 60 CM M/2 SKUFFER;UT;1.000000;NULL;.000000;.000000;.000000;.000000;.000000;NULL
A91610FP;A91610FP;4051202270018;TIM xxV&B SUBWAY XXL GLOSSY GRAY SKAP 130 CM M/4 SKUFFER;UT;-1.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
AB20;AB20;230021060756;SMA GRANITT ABSOLUTE BLACK 20X20;HL;.000000;.000000;.000000;.000000;8.960000;.000000;.000000;.000000
AB30;AB30;230021059903;SMA GRANITT ABSOLUTE BLACK 30,5X30,5;HL;34.280000;.000000;.000000;16.560000;30.690000;.000000;39.990000;.000000
ACMAR20;ELM.AC.MN.2020;230021011796;ELM xxACANTO MARRON 20X20;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;.000000
AEPG080;AEPG080;4054963002164;ASK xxRUNDKANTENPROFIL TREVEIS HJØRNE LYS GRÅ PVC 8 MM;UT;NULL;NULL;NULL;.000000;NULL;.000000;.000000;NULL
AEZS125;AEZS125;4054963001259;ASK xxRUNDKANTENPROFIL TREVEIS HJØRNE ELOKSERT ALU. 12.5 MM;UT;.000000;NULL;NULL;.000000;NULL;.000000;.000000;NULL
AFA800;AFA800;7071583003569;VPS QSANTEC FJÆRDEMPER. PROBLEMLØSEREN. HARD/MYK;BL;19.000000;NULL;7.000000;1.000000;39.000000;62.000000;13.000000;NULL
AM05;O75;1638;ABK xxMOVIN STEINKOSMETIKK 0.5 L;UT;.000000;.000000;.000000;.000000;3.000000;.000000;.000000;NULL
APNF16NRD;APNF16NRD;5603687900493;DAU xxFRONTPANEL TIL LAUFEN STÅLBADEKAR 160;UT;.000000;.000000;.000000;-2.000000;.000000;.000000;.000000;NULL
APNF17NRD;APNF17NRD;5603687900486;DAU xxFRONTPANEL TIL LAUFEN STÅLBADEKAR 170;UT;.000000;.000000;.000000;.000000;.000000;1.000000;.000000;NULL
APW 2;APW 2;4742859017001;VPS xxAIRPATROL WIFI VARMEPUMPEKONTROLLER;UT;.000000;.000000;.000000;NULL;NULL;NULL;.000000;NULL
ARKGR30;9718527;230021013202;CAS GRANITO - ARKANSAS GRADONE 30X30;HL;.000000;8.000000;.000000;25.000000;.000000;.000000;NULL;NULL
ASK1009;1009;7026750010093;ASK FLISKILER 200 STK;BL;3.000000;7.000000;6.000000;13.000000;19.000000;29.000000;15.000000;NULL
ASK100910;100910;8024648067951;ASK xxKILER, KLIPS OG TANG (KIT) 100STK RAIMONDI;UT;-1.000000;.000000;.000000;.000000;3.000000;3.000000;.000000;NULL
ASK100930;100930;8024648067241;ASK xxKLIPS 3-12 MM TIL PLANERING AV FLISER 100STK;UT;3.000000;.000000;NULL;.000000;11.000000;.000000;NULL;NULL
ASK100948;100948;8024648012005;ASK xxTANG JUSTERBAR TIL PLANERING AV FLISER PÅ VEGG RAIMOND;UT;3.000000;NULL;NULL;.000000;.000000;.000000;NULL;NULL
58826;58826;5708614588260;MIL WORK-IT TRANSPORTBRETT 57X30CM M/4 HJUL INNTIL 400KG;TS;.000000;.000000;.000000;-4.000000;.000000;1.000000;NULL;NULL
59/S31B;59/S31B;7314150325788;BCO BAHCO BITS 1/4 31 DELER BASIC;BL;.000000;NULL;3.000000;6.000000;.000000;10.000000;11.000000;NULL
591210GMX;591210GMX;7040665912105;GMX xxGLAMOX REFLEKTOROVN GVR 505B 500W;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
5915000;5915000;4042448416674;POWERSTRIPS STRIMLER FLISER 6X3KG;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
5915002;5915002;4042448416698;LIMSPIKER FLISER 2X3KG;TS;2.000000;NULL;NULL;14.000000;4.000000;NULL;NULL;NULL
5915006;5915006;4042448416766;LIMSPIKER TAPET 2X0,5KG;TS;7.000000;NULL;NULL;7.000000;NULL;NULL;NULL;NULL
59247;59247;7332844082793;EIA SENSO KITCHEN SAUSEKASSEROLLE 1 L RUSTFRI STÅL;HL;.000000;NULL;NULL;NULL;NULL;4.000000;NULL;NULL
5970100;5970100;4008838500095;LOP WENKO SLIPS- OG BELTEHOLDER;TS;.000000;NULL;NULL;NULL;4.000000;NULL;NULL;NULL
5971100;5971100;4008838500071;LOP WENKO UTTREKKBAR KNAGGREKKE TIL BUKSE;TS;NULL;NULL;NULL;.000000;NULL;NULL;NULL;NULL
5992;5992;8413797059922;RUBI DRYGRES DIAMANTTØRRBOR Ø75MM;HL;NULL;NULL;NULL;NULL;NULL;NULL;.000000;NULL
5994;5994;8413797059946;RUBI DRYGRES DIAMANTTØRRBOR Ø7MM;HL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL
59S/22-2;59S/22-2;7314150204236;BCO BAHCO BITSSETT 22 DEL PH+PZ+UNBR+TX;BL;-8.000000;NULL;4.000000;1.000000;-1.000000;3.000000;1.000000;NULL
